"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Subsolar (deg)"
1 Jan 2021 14:13:00.000,280.558,-10.860,079.137
1 Jan 2021 14:14:00.000,279.848,-11.506,078.491
1 Jan 2021 14:15:00.000,279.096,-12.107,077.890
1 Jan 2021 14:16:00.000,278.304,-12.659,077.339
1 Jan 2021 14:17:00.000,277.475,-13.160,076.838
1 Jan 2021 14:18:00.000,276.613,-13.607,076.390
1 Jan 2021 14:19:00.000,275.722,-13.999,075.998
1 Jan 2021 14:20:00.000,274.805,-14.334,075.663
1 Jan 2021 14:21:00.000,273.865,-14.610,075.387
1 Jan 2021 14:22:00.000,272.908,-14.825,075.172
1 Jan 2021 14:23:00.000,271.938,-14.980,075.018
1 Jan 2021 14:24:00.000,270.959,-15.072,074.925
1 Jan 2021 14:25:00.000,269.975,-15.102,074.896
1 Jan 2021 14:26:00.000,268.991,-15.069,074.928
1 Jan 2021 14:27:00.000,268.012,-14.974,075.024
1 Jan 2021 14:28:00.000,267.043,-14.816,075.181
1 Jan 2021 14:29:00.000,266.086,-14.598,075.400
1 Jan 2021 14:30:00.000,265.148,-14.319,075.679
1 Jan 2021 14:31:00.000,264.232,-13.981,076.016
1 Jan 2021 14:32:00.000,263.342,-13.586,076.411
1 Jan 2021 14:33:00.000,262.482,-13.136,076.861
1 Jan 2021 14:34:00.000,261.655,-12.633,077.365
1 Jan 2021 14:35:00.000,260.865,-12.078,077.919
1 Jan 2021 14:36:00.000,260.114,-11.475,078.522
1 Jan 2021 14:37:00.000,259.406,-10.827,079.171
1 Jan 2021 14:38:00.000,258.743,-10.135,079.862
1 Jan 2021 14:39:00.000,258.128,-09.404,080.594
1 Jan 2021 14:40:00.000,257.561,-08.635,081.362
1 Jan 2021 14:41:00.000,257.046,-07.833,082.164
1 Jan 2021 14:42:00.000,256.583,-07.001,082.996
1 Jan 2021 14:43:00.000,256.174,-06.142,083.855
1 Jan 2021 14:44:00.000,255.821,-05.259,084.738
1 Jan 2021 14:45:00.000,255.523,-04.356,085.641
1 Jan 2021 14:46:00.000,255.283,-03.437,086.561
1 Jan 2021 14:47:00.000,255.099,-02.504,087.493
1 Jan 2021 14:48:00.000,254.974,-01.562,088.435
1 Jan 2021 14:49:00.000,254.907,-00.614,089.383
1 Jan 2021 14:50:00.000,254.898,000.336,090.334
1 Jan 2021 14:51:00.000,254.948,001.286,091.283
1 Jan 2021 14:52:00.000,255.056,002.230,092.227
1 Jan 2021 14:53:00.000,255.222,003.166,093.163
1 Jan 2021 14:54:00.000,255.445,004.089,094.087
1 Jan 2021 14:55:00.000,255.726,004.998,094.995
1 Jan 2021 14:56:00.000,256.063,005.887,095.884
1 Jan 2021 14:57:00.000,256.455,006.754,096.751
1 Jan 2021 14:58:00.000,256.902,007.594,097.592
1 Jan 2021 14:59:00.000,257.402,008.406,098.403
1 Jan 2021 15:00:00.000,257.953,009.185,099.182
1 Jan 2021 15:01:00.000,258.554,009.927,099.925
1 Jan 2021 15:02:00.000,259.203,010.631,100.628
1 Jan 2021 15:03:00.000,259.898,011.293,101.290
1 Jan 2021 15:04:00.000,260.636,011.910,101.907
1 Jan 2021 15:04:28.052,260.995,012.182,102.179
1 Jan 2021 15:06:00.000,262.231,012.998,102.995
1 Jan 2021 15:07:00.000,263.082,013.464,103.462
1 Jan 2021 15:08:00.000,263.963,013.876,103.873
1 Jan 2021 15:09:00.000,264.872,014.231,104.228
1 Jan 2021 15:10:00.000,265.804,014.528,104.525
1 Jan 2021 15:11:00.000,266.756,014.764,104.762
1 Jan 2021 15:12:00.000,267.722,014.940,104.938
1 Jan 2021 15:13:00.000,268.699,015.054,105.052
1 Jan 2021 15:14:00.000,269.682,015.106,105.103
1 Jan 2021 15:15:00.000,270.666,015.095,105.092
1 Jan 2021 15:16:00.000,271.648,015.021,105.019
1 Jan 2021 15:17:00.000,272.621,014.885,104.883
1 Jan 2021 15:18:00.000,273.583,014.688,104.685
1 Jan 2021 15:19:00.000,274.528,014.430,104.427
1 Jan 2021 15:20:00.000,275.452,014.113,104.110
1 Jan 2021 15:21:00.000,276.352,013.737,103.735
1 Jan 2021 15:22:00.000,277.223,013.306,103.303
1 Jan 2021 15:23:00.000,278.062,012.821,102.818
1 Jan 2021 15:24:00.000,278.866,012.284,102.281
1 Jan 2021 15:25:00.000,279.630,011.698,101.695
1 Jan 2021 15:26:00.000,280.353,011.065,101.062
1 Jan 2021 15:27:00.000,281.032,010.388,100.385
1 Jan 2021 15:28:00.000,281.665,009.670,099.667
1 Jan 2021 15:29:00.000,282.249,008.914,098.911
1 Jan 2021 15:30:00.000,282.782,008.123,098.120
1 Jan 2021 15:31:00.000,283.263,007.301,097.298
1 Jan 2021 15:32:00.000,283.691,006.450,096.448
1 Jan 2021 15:33:00.000,284.064,005.575,095.573
1 Jan 2021 15:34:00.000,284.381,004.679,094.676
1 Jan 2021 15:35:00.000,284.642,003.765,093.762
1 Jan 2021 15:36:00.000,284.845,002.836,092.833
